timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764046587768,30259,POST - Login,500,Internal Server Error,Booking Thread Group 1-1,text,false,,399,345,157,157,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30256,0,143
1764046587911,30179,POST - Login,500,Internal Server Error,Booking Thread Group 1-2,text,false,,399,345,157,157,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30179,0,86
1764046588112,30182,POST - Login,500,Internal Server Error,Booking Thread Group 1-3,text,false,,399,345,158,158,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30182,0,87
1764046588314,30177,POST - Login,500,Internal Server Error,Booking Thread Group 1-4,text,false,,399,345,159,159,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30177,0,86
1764046588514,30172,POST - Login,500,Internal Server Error,Booking Thread Group 1-5,text,false,,399,345,160,160,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30172,0,83
1764046588713,30177,POST - Login,500,Internal Server Error,Booking Thread Group 1-6,text,false,,399,345,161,161,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30177,0,89
1764046588908,30184,POST - Login,500,Internal Server Error,Booking Thread Group 1-7,text,false,,399,345,162,162,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30184,0,90
1764046589111,30178,POST - Login,500,Internal Server Error,Booking Thread Group 1-8,text,false,,399,345,163,163,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30178,0,89
1764046589312,30177,POST - Login,500,Internal Server Error,Booking Thread Group 1-9,text,false,,399,345,164,164,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30177,0,85
1764046589509,30209,POST - Login,500,Internal Server Error,Booking Thread Group 1-10,text,false,,399,345,166,166,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30209,0,117
1764046589707,30181,POST - Login,500,Internal Server Error,Booking Thread Group 1-11,text,false,,399,345,166,166,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30181,0,90
1764046589915,30182,POST - Login,500,Internal Server Error,Booking Thread Group 1-12,text,false,,399,345,167,167,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30182,0,86
1764046590108,30178,POST - Login,500,Internal Server Error,Booking Thread Group 1-13,text,false,,399,345,168,168,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30178,0,88
1764046590313,30178,POST - Login,500,Internal Server Error,Booking Thread Group 1-14,text,false,,399,345,169,169,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30177,0,92
1764046590514,30186,POST - Login,500,Internal Server Error,Booking Thread Group 1-15,text,false,,399,345,170,170,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30186,0,88
1764046590709,30177,POST - Login,500,Internal Server Error,Booking Thread Group 1-16,text,false,,399,345,171,171,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30177,0,91
1764046590914,30184,POST - Login,500,Internal Server Error,Booking Thread Group 1-17,text,false,,399,345,172,172,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30183,0,88
1764046591115,30177,POST - Login,500,Internal Server Error,Booking Thread Group 1-18,text,false,,399,345,173,173,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30177,0,86
1764046591313,30179,POST - Login,500,Internal Server Error,Booking Thread Group 1-19,text,false,,399,345,174,174,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30178,0,87
1764046591514,30181,POST - Login,500,Internal Server Error,Booking Thread Group 1-20,text,false,,399,345,175,175,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30181,0,87
1764046591710,30179,POST - Login,500,Internal Server Error,Booking Thread Group 1-21,text,false,,399,345,176,176,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30179,0,85
1764046591915,30220,POST - Login,500,Internal Server Error,Booking Thread Group 1-22,text,false,,399,345,178,178,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30220,0,93
1764046592114,30175,POST - Login,500,Internal Server Error,Booking Thread Group 1-23,text,false,,399,345,178,178,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30175,0,87
1764046592314,30180,POST - Login,500,Internal Server Error,Booking Thread Group 1-24,text,false,,399,345,179,179,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30180,0,90
1764046592511,30186,POST - Login,500,Internal Server Error,Booking Thread Group 1-25,text,false,,399,345,180,180,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30186,0,88
1764046592714,30183,POST - Login,500,Internal Server Error,Booking Thread Group 1-26,text,false,,399,345,181,181,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30183,0,91
